,Customer_ID,Invoice,Amount,recency,Cluster
5042,17388.0,57,2691.57,5,1
5044,17390.0,12,149.3,421,0
5045,17391.0,3,508.8,164,1
5046,17392.0,76,626.56,191,1
5047,17393.0,48,381.15,411,0
5048,17394.0,4,203.86999999999998,249,1
5049,17395.0,3,97.5,509,0
5051,17397.0,138,1233.18,23,1
5052,17398.0,38,653.38,115,1
5054,17400.0,481,4677.05,210,2
5055,17401.0,12,114.85,542,0
5057,17403.0,46,400.57,274,1
5059,17405.0,94,967.22,3,1
5060,17406.0,269,4592.1,70,2
5061,17407.0,23,552.9,412,0
5062,17408.0,9,164.89000000000001,164,1
5064,17410.0,64,1214.72,0,1
5065,17411.0,85,1286.53,13,1
5066,17412.0,242,4384.98,24,2
5067,17413.0,10,560.14,405,0
5068,17414.0,21,2249.52,44,1
5069,17415.0,14,507.84,80,1
5071,17417.0,16,164.18,460,0
5072,17418.0,42,670.0600000000001,43,1
5074,17420.0,59,1074.53,51,1
5075,17421.0,58,1059.41,387,0
5076,17422.0,233,3341.65,4,2
5077,17423.0,45,1084.17,46,1
5078,17424.0,1,-176.96,518,0
5079,17425.0,43,759.17,20,1
5081,17427.0,2,100.8,72,1
5083,17429.0,99,1342.16,32,1
5084,17430.0,42,735.17,152,1
5085,17431.0,43,403.3,314,0
5086,17432.0,277,1751.39,18,2
5087,17433.0,93,569.96,1,1
5088,17434.0,138,2333.42,10,2
5089,17435.0,15,331.35,412,0
5090,17436.0,21,521.31,120,1
5091,17437.0,53,373.17,530,0
5092,17438.0,73,1412.6200000000001,189,1
5093,17439.0,8,325.74,656,0
5094,17440.0,9,314.26,148,1
5095,17441.0,21,293.35,881,0
5096,17442.0,294,4500.7,60,2
5097,17443.0,1,534.24,249,1
5098,17444.0,135,2940.04,33,2
5099,17445.0,1,-506.51,631,0
5100,17446.0,9,120.9,177,1
5101,17447.0,36,541.53,41,1
5103,17449.0,600,4935.15,0,2
5105,17451.0,107,1648.95,10,1
5106,17452.0,1,-227.28,604,0
5107,17453.0,19,486.71999999999997,18,1
5108,17454.0,127,1532.64,193,1
5109,17455.0,8,131.7,204,1
5110,17456.0,77,1225.42,454,0
5112,17458.0,86,529.58,16,1
5113,17459.0,111,657.3,44,1
5114,17460.0,156,2007.4,79,2
5115,17461.0,111,757.46,23,1
5116,17462.0,28,662.94,52,1
5117,17463.0,329,2537.91,17,2
5118,17464.0,45,879.74,247,1
5119,17465.0,144,2533.64,426,2
5120,17466.0,41,763.28,11,1
5121,17467.0,4,102.6,455,0
5122,17468.0,8,194.8,11,1
5123,17469.0,277,4958.34,17,2
5124,17470.0,166,2804.87,45,2
5125,17471.0,19,321.65000000000003,475,0
5126,17472.0,230,935.1,288,1
5127,17473.0,35,592.15,409,0
5128,17474.0,6,1047.0,600,0
5129,17475.0,14,194.37,80,1
5130,17476.0,34,446.51,393,0
5131,17477.0,47,1079.0,525,0
5132,17478.0,40,1272.8,409,0
5133,17479.0,18,389.26000000000005,633,0
5134,17480.0,56,896.72,74,1
5135,17481.0,83,1249.34,16,1
5136,17482.0,54,778.19,431,0
5137,17483.0,28,591.73,94,1
5138,17484.0,14,209.57,370,0
5139,17485.0,6,-29.55,1062,0
5140,17486.0,24,396.87,262,1
5141,17487.0,8,160.55,758,0
5142,17488.0,18,336.5,494,0
5143,17489.0,29,376.64,0,1
5144,17490.0,126,2585.06,74,2
5146,17492.0,39,1122.42,220,1
5147,17493.0,8,100.91000000000001,386,0
5148,17494.0,3,54.699999999999996,502,0
5149,17495.0,53,759.07,301,0
5150,17496.0,74,1385.89,359,0
5151,17497.0,7,287.25,391,0
5152,17498.0,17,272.22,76,1
5153,17499.0,73,1296.84,290,1
5154,17500.0,5,1138.0,18,1
5155,17501.0,18,288.6,280,0
5156,17502.0,28,689.1,10,1
5157,17503.0,38,558.96,151,1
5159,17505.0,102,2435.48,206,2
5160,17506.0,16,294.29,71,1
5161,17507.0,88,605.58,262,1
5162,17508.0,232,4546.78,251,2
5164,17510.0,35,514.56,25,1
5167,17513.0,18,1158.8,73,1
5168,17514.0,87,542.83,277,1
5169,17515.0,180,1617.46,121,1
5170,17516.0,196,957.55,2,1
5171,17517.0,11,153.94,252,1
5172,17518.0,77,329.42,426,0
5174,17520.0,30,546.81,54,1
5175,17521.0,79,1276.81,25,1
5176,17522.0,73,1070.71,95,1
5177,17523.0,33,652.74,12,1
5178,17524.0,45,508.9,362,0
5179,17525.0,26,1161.9,360,0
5180,17526.0,101,3676.84,119,2
5181,17527.0,49,888.86,54,1
5182,17528.0,260,3540.1,0,2
5183,17529.0,82,1240.25,404,0
5184,17530.0,559,3140.56,16,2
5185,17531.0,65,1191.22,32,1
5186,17532.0,4,65.34,386,0
5187,17533.0,1,34.8,699,0
5188,17534.0,92,1668.83,54,1
5189,17535.0,13,164.4,251,1
5190,17536.0,16,364.83,178,1
5191,17537.0,75,897.62,60,1
5192,17538.0,9,98.42,26,1
5193,17539.0,152,1047.07,435,0
5194,17540.0,65,1582.1000000000001,25,1
5195,17541.0,33,124.46,510,0
5196,17542.0,65,341.7,270,1
5197,17543.0,13,120.05,491,0
5198,17544.0,92,960.69,391,0
5199,17545.0,278,1448.54,44,2
5200,17546.0,1,-648.05,399,0
5201,17547.0,38,680.5500000000001,373,0
5202,17548.0,53,345.0,188,1
5203,17549.0,6,148.86,24,1
5204,17550.0,351,2206.54,67,2
5205,17551.0,43,306.84,360,0
5206,17552.0,162,3039.2,43,2
5207,17553.0,6,3757.6,305,2
5208,17554.0,88,1952.45,17,1
5209,17555.0,272,1057.74,20,2
5210,17556.0,14,300.67,206,1
5211,17557.0,35,575.46,15,1
5212,17558.0,28,259.17,394,0
5213,17559.0,12,167.62,513,0
5214,17560.0,56,1895.8,69,1
5215,17561.0,203,722.34,20,1
5216,17562.0,64,1107.38,15,1
5217,17563.0,35,309.28000000000003,431,0
5218,17564.0,49,454.01,25,1
5219,17565.0,30,131.83,673,0
5220,17566.0,152,901.21,26,1
5222,17568.0,65,382.79,634,0
5223,17569.0,29,344.14,39,1
5224,17570.0,2,0.0,382,0
5225,17571.0,353,1703.75,51,2
5226,17572.0,36,723.01,71,1
5227,17573.0,26,362.9,60,1
5228,17574.0,8,185.65,36,1
5229,17575.0,5,171.7,434,0
5231,17577.0,21,348.75,464,0
5232,17578.0,70,1003.73,218,1
5233,17579.0,96,744.58,32,1
5234,17580.0,95,545.27,313,0
5236,17582.0,125,1433.7,237,1
5237,17583.0,7,135.95,561,0
5239,17585.0,397,2093.3,110,2
5240,17586.0,8,167.4,620,0
5241,17587.0,43,181.66,629,0
5242,17588.0,75,2901.65,101,2
5244,17590.0,201,1479.22,18,2
5245,17591.0,269,2765.7200000000003,74,2
5246,17592.0,26,0.0,1062,0
5248,17594.0,104,2497.88,86,2
5249,17595.0,83,388.79,13,1
5250,17596.0,559,4907.32,24,2
5251,17597.0,134,3425.29,66,2
5252,17598.0,10,409.98,381,0
5253,17599.0,5,44.55,471,0
5254,17600.0,13,161.67000000000002,18,1
5255,17601.0,76,421.48,239,1
5257,17603.0,116,120.01000000000002,50,1
5258,17604.0,210,945.9300000000001,188,1
5259,17605.0,13,160.75,591,0
5260,17606.0,6,87.30000000000001,1031,0
5261,17607.0,22,333.81,377,0
5262,17608.0,169,498.53,182,1
5263,17609.0,392,1758.99,41,2
5264,17610.0,172,1427.84,431,0
5267,17613.0,319,4509.37,23,2
5268,17614.0,100,390.07,58,1
5269,17615.0,60,725.7,204,1
5270,17616.0,5,1060.8,174,1
5271,17617.0,21,237.28,559,0
5272,17618.0,380,4047.94,220,2
5273,17619.0,77,218.52,313,0
5274,17620.0,4,81.44,30,1
5275,17621.0,68,3029.32,22,2
5276,17622.0,39,1125.17,597,0
5277,17623.0,196,2383.67,152,2
5278,17624.0,97,1568.63,15,1
5280,17626.0,18,254.0,603,0
5281,17627.0,11,285.11,479,0
5282,17628.0,5,75.75,82,1
5283,17629.0,157,2425.52,19,2
5284,17630.0,26,503.59999999999997,170,1
5285,17631.0,69,998.49,120,1
5286,17632.0,2,-12.7,718,0
5287,17633.0,103,1974.89,32,1
5288,17634.0,297,2361.9700000000003,35,2
5289,17635.0,75,1256.83,395,0
5290,17636.0,24,265.93,20,1
5291,17637.0,35,547.0600000000001,116,1
5292,17638.0,3,842.4,675,0
5293,17639.0,79,615.17,129,1
5294,17640.0,68,3107.59,87,2
5295,17641.0,1,-6.95,1062,0
5296,17642.0,108,1824.49,2,1
5297,17643.0,39,541.25,506,0
5299,17645.0,1,-9.9,758,0
5300,17646.0,214,4094.1600000000003,249,2
5301,17647.0,12,331.65999999999997,214,1
5302,17648.0,126,2208.42,61,2
5303,17649.0,101,1542.44,135,1
5304,17650.0,8,166.08,22,1
5306,17652.0,270,4737.13,26,2
5307,17653.0,50,1175.88,32,1
5308,17654.0,22,117.55,160,1
5309,17655.0,122,3585.28,11,2
5310,17656.0,82,1674.69,1,1
5311,17657.0,7,126.0,579,0
5312,17658.0,23,485.88,5,1
5313,17659.0,208,3784.13,18,2
5314,17660.0,89,359.47,142,1
5315,17661.0,1,-54.0,494,0
5316,17662.0,15,412.92,662,0
5318,17664.0,80,1166.23,19,1
5319,17665.0,19,563.1,642,0
5320,17666.0,44,2047.8,181,1
5321,17667.0,235,3883.8,5,2
5322,17668.0,15,347.75,120,1
5324,17670.0,11,205.7,228,1
5325,17671.0,100,2114.71,4,1
5327,17673.0,522,4216.33,120,2
5328,17674.0,38,851.7,75,1
5330,17676.0,169,2722.52,0,2
5332,17678.0,29,579.81,264,1
5333,17679.0,105,3166.56,53,2
5334,17680.0,21,462.5,24,1
5335,17681.0,15,529.6,597,0
5336,17682.0,239,4441.78,11,2
5337,17683.0,46,819.01,386,0
5338,17684.0,15,239.41,44,1
5341,17687.0,26,432.68,421,0
5342,17688.0,20,286.5,375,0
5343,17689.0,22,317.08,389,0
5345,17691.0,53,769.85,358,0
5346,17692.0,164,2962.4,161,2
5347,17693.0,18,187.02,137,1
5348,17694.0,81,1695.97,142,1
5349,17695.0,62,1720.54,132,1
5351,17697.0,19,338.95,237,1
5352,17698.0,8,154.95,261,1
5353,17699.0,19,442.0,477,0
5355,17701.0,24,417.95,340,0
5356,17702.0,168,2911.79,80,2
5357,17703.0,78,1094.84,110,1
5358,17704.0,31,885.19,169,1
5359,17705.0,125,2041.5,38,1
5361,17707.0,25,605.0500000000001,157,1
5362,17708.0,74,887.9300000000001,218,1
5363,17709.0,40,671.01,170,1
5364,17710.0,20,293.5,365,0
5365,17711.0,23,385.1,11,1
5366,17712.0,29,522.91,45,1
5367,17713.0,76,1198.09,383,0
5368,17714.0,85,1376.58,321,1
5369,17715.0,2,489.59999999999997,201,1
5371,17717.0,26,376.92,422,0
5372,17718.0,24,386.98,233,1
5374,17720.0,136,2715.06,27,2
5375,17721.0,11,307.21000000000004,660,0
5376,17722.0,224,4386.96,245,2
5377,17723.0,12,3378.4000000000005,96,2
5378,17724.0,45,995.6500000000001,58,1
5379,17725.0,198,3371.13,17,2
5380,17726.0,65,1089.56,445,0
5381,17727.0,67,1042.55,10,1
5382,17728.0,251,3861.13,22,2
5383,17729.0,23,438.65000000000003,597,0
5385,17731.0,115,1347.08,80,1
5386,17732.0,143,2448.14,387,2
5387,17733.0,35,692.19,262,1
5388,17734.0,86,1442.32,54,1
5390,17736.0,26,337.49,10,1
5391,17737.0,10,168.24,0,1
5392,17738.0,233,4145.36,20,2
5394,17740.0,9,426.9,390,0
5395,17741.0,6,101.1,407,0
5396,17742.0,85,2098.48,39,1
5397,17743.0,5,208.85,443,0
5398,17744.0,152,2617.82,26,2
5399,17745.0,28,600.34,478,0
5400,17746.0,40,873.4300000000001,235,1
5401,17747.0,2,64.65,101,1
5402,17748.0,17,358.15,528,0
5403,17749.0,57,1026.18,179,1
5404,17750.0,193,1797.57,57,2
5405,17751.0,32,157.85999999999999,422,0
5406,17752.0,1,80.64,360,0
5407,17753.0,73,388.06,480,0
5408,17754.0,232,4509.39,89,2
5409,17755.0,10,-72.23,395,0
5410,17756.0,85,733.7,376,0
5413,17759.0,138,1276.91,18,1
5414,17760.0,77,911.68,22,1
5415,17761.0,19,712.78,152,1
5416,17762.0,17,129.75,456,0
5417,17763.0,20,51.15,264,1
5418,17764.0,159,1623.64,5,1
5419,17765.0,83,530.8,211,1
5420,17766.0,22,299.61,382,0
5421,17767.0,39,413.05,16,1
5422,17768.0,191,3504.56,167,2
5424,17770.0,38,1143.27,35,1
5425,17771.0,69,387.41,57,1
5426,17772.0,105,384.77,11,1
5427,17773.0,56,585.27,515,0
5428,17774.0,414,2945.7,146,2
5429,17775.0,3,56.4,255,1
5430,17776.0,85,331.81,387,0
5431,17777.0,194,665.86,25,1
5432,17778.0,10,197.70000000000002,662,0
5433,17779.0,84,642.17,22,1
5434,17780.0,81,352.91,434,0
5435,17781.0,12,188.02,253,1
5436,17782.0,29,679.02,383,0
5437,17783.0,92,379.91,73,1
5438,17784.0,23,112.86,522,0
5439,17785.0,51,403.38,54,1
5440,17786.0,72,278.74,86,1
5441,17787.0,165,2601.4700000000003,64,2
5442,17788.0,5,1117.9,74,1
5443,17789.0,29,397.15,282,1
5444,17790.0,304,2783.61,3,2
5445,17791.0,10,106.1,60,1
5446,17792.0,53,370.05,468,0
5447,17793.0,58,323.04,26,1
5448,17794.0,7,147.3,687,0
5449,17795.0,46,350.39,180,1
5450,17796.0,225,1361.99,41,2
5451,17797.0,275,1985.87,23,2
5452,17798.0,49,183.09,523,0
5454,17800.0,104,1199.01,37,1
5455,17801.0,86,795.78,452,0
5456,17802.0,559,4915.84,4,2
5457,17803.0,27,184.66,364,0
5458,17804.0,93,380.13,377,0
5459,17805.0,11,927.03,74,1
5460,17806.0,43,546.04,12,1
5461,17807.0,89,437.87,455,0
5462,17808.0,33,262.64,460,0
5464,17810.0,57,344.86,464,0
5466,17812.0,233,1165.8899999999999,13,2
5467,17813.0,378,1714.6,15,2
5468,17814.0,146,1617.32,376,0
5469,17815.0,13,591.96,394,0
5470,17816.0,55,112.32,214,1
5471,17817.0,140,801.15,159,1
5472,17818.0,46,130.18,1031,0
5474,17820.0,47,159.51,338,0
5475,17821.0,6,334.62,407,0
5476,17822.0,176,2188.5,421,2
5477,17823.0,110,494.25,422,0
5478,17824.0,13,298.4,52,1
5479,17825.0,28,731.96,599,0
5480,17826.0,34,134.59,375,0
5481,17827.0,289,2381.3,36,2
5482,17828.0,82,1599.97,17,1
5483,17829.0,172,4680.42,299,2
5484,17830.0,23,398.7,120,1
5485,17831.0,2,35.400000000000006,182,1
5486,17832.0,61,155.37,50,1
5487,17833.0,32,342.36,724,0
5488,17834.0,59,730.47,415,0
5489,17835.0,61,350.64,10,1
5490,17836.0,24,110.21000000000001,48,1
5491,17837.0,172,1560.53,30,1
5493,17839.0,56,338.8,42,1
5494,17840.0,55,185.72,444,0
5496,17842.0,18,430.69,603,0
5497,17843.0,64,326.23,99,1
5498,17844.0,5,51.559999999999995,107,1
5499,17845.0,48,598.19,370,0
5500,17846.0,1,2033.1,86,1
5501,17847.0,9,129.69,368,0
5502,17848.0,169,3638.15,82,2
5503,17849.0,50,1063.76,70,1
5505,17851.0,237,1563.34,423,2
5506,17852.0,110,663.21,12,1
5507,17853.0,106,1608.19,408,0
5508,17854.0,120,1071.45,157,1
5509,17855.0,34,417.94,666,0
5510,17856.0,17,1393.79,120,1
5513,17859.0,25,148.21,130,1
5514,17860.0,232,1015.54,518,0
5516,17862.0,102,1279.09,324,1
5518,17864.0,145,924.32,13,1
5520,17866.0,27,1131.0,143,1
5521,17867.0,163,895.78,78,1
5522,17868.0,19,234.65,386,0
5523,17869.0,98,1036.16,108,1
5524,17870.0,283,3103.2,15,2
5525,17871.0,85,1118.99,205,1
5526,17872.0,15,235.87,382,0
5528,17874.0,47,658.26,157,1
5529,17875.0,26,167.1,689,0
5530,17876.0,4,3424.02,578,0
5531,17877.0,12,237.61,171,1
5532,17878.0,85,1412.33,44,1
5533,17879.0,6,178.51999999999998,174,1
5534,17880.0,45,824.9200000000001,424,0
5535,17881.0,8,133.35000000000002,130,1
5536,17882.0,56,313.46,380,0
5537,17883.0,177,979.95,15,1
5538,17884.0,489,3028.89,181,2
5539,17885.0,64,190.19,13,1
5540,17886.0,176,1598.43,121,1
5541,17887.0,10,111.35,304,0
5542,17888.0,206,1318.9,19,1
5543,17889.0,122,774.87,35,1
5544,17890.0,94,602.09,323,0
5545,17891.0,34,203.85999999999999,162,1
5546,17892.0,28,244.1,57,1
5547,17893.0,16,112.25,226,1
5548,17894.0,430,2397.66,72,2
5549,17895.0,16,98.0,45,1
5550,17896.0,2,256.32,24,1
5551,17897.0,348,2534.0,173,2
5552,17898.0,50,299.18,86,1
5553,17899.0,32,155.8,278,0
5554,17900.0,11,15.0,165,1
5555,17901.0,22,260.08,59,1
5556,17902.0,24,216.39999999999998,399,0
5557,17903.0,45,381.09000000000003,425,0
5558,17904.0,39,178.92,22,1
5559,17905.0,172,2374.22,71,2
5560,17906.0,12,72.9,188,1
5561,17907.0,13,291.76,463,0
5562,17908.0,280,1357.89,505,2
5563,17909.0,9,132.55,1031,0
5564,17910.0,26,261.7,727,0
5565,17911.0,39,366.23,10,1
5566,17912.0,54,360.1,311,0
5567,17913.0,476,3479.64,0,2
5568,17914.0,80,336.43,181,1
5569,17915.0,35,242.13,552,0
5570,17916.0,19,43.87,629,0
5571,17917.0,94,341.28,46,1
5572,17918.0,40,396.39,501,0
5573,17919.0,40,1840.32,1,1
5575,17921.0,370,2383.35,148,2
5576,17922.0,8,170.4,544,0
5577,17923.0,3,497.0,310,0
5578,17924.0,44,3445.28,12,2
5579,17925.0,2,488.16,666,0
5580,17926.0,44,1035.49,134,1
5581,17927.0,10,294.0,722,0
5582,17928.0,27,341.24,46,1
5583,17929.0,16,3073.6,12,1
5584,17930.0,90,4242.92,72,2
5585,17931.0,363,3305.96,134,2
5586,17932.0,90,1331.57,5,1
5587,17933.0,14,114.69,633,0
5588,17934.0,41,1049.15,0,1
5589,17935.0,66,655.54,139,1
5590,17936.0,77,389.84,242,1
5591,17937.0,43,4301.22,115,2
5592,17938.0,29,144.29,421,0
5593,17939.0,12,99.14,278,0
5595,17941.0,7,1433.28,336,0
5596,17942.0,2,77.50000000000001,301,0
5597,17943.0,1,-165.03,680,0
5598,17944.0,26,75.41,365,0
5599,17945.0,72,360.35,374,0
5600,17946.0,20,149.57999999999998,234,1
5601,17947.0,9,176.68,302,0
5602,17948.0,1,358.56000000000006,148,1
5604,17950.0,208,1412.65,73,2
5605,17951.0,34,1618.38,40,1
5606,17952.0,104,819.61,379,0
5607,17953.0,21,160.82,541,0
5608,17954.0,785,3831.56,124,2
5609,17955.0,22,949.9,199,1
5610,17956.0,1,12.75,250,1
5611,17957.0,31,111.68,244,1
5612,17958.0,36,973.88,117,1
5613,17959.0,2,140.75,593,0
5614,17960.0,37,135.08,172,1
5615,17961.0,662,2979.09,1,2
5616,17962.0,202,673.02,143,1
5617,17963.0,112,651.51,399,0
5618,17964.0,139,733.46,121,1
5620,17966.0,114,1974.42,33,1
5621,17967.0,115,357.28999999999996,417,0
5622,17968.0,220,888.04,389,0
5623,17969.0,222,2251.19,167,2
5624,17970.0,31,582.59,4,1
5625,17971.0,21,161.94,460,0
5626,17972.0,31,136.04,6,1
5627,17973.0,15,337.04,52,1
5628,17974.0,403,1858.06,25,2
5630,17976.0,130,706.38,666,0
5631,17977.0,110,1507.73,60,1
5632,17978.0,80,1461.76,404,0
5633,17979.0,147,737.81,169,1
5634,17980.0,66,1033.42,166,1
5635,17981.0,17,239.12,411,0
5636,17982.0,13,138.18,681,0
5637,17983.0,24,171.71,455,0
5638,17984.0,251,1191.27,146,2
5639,17985.0,23,634.95,23,1
5640,17986.0,1,20.8,57,1
5641,17987.0,181,928.12,157,1
5642,17988.0,124,479.59,12,1
5643,17989.0,34,228.82999999999998,380,0
5644,17990.0,58,1522.5700000000002,237,1
5645,17991.0,40,320.55,226,1
5646,17992.0,53,254.13,390,0
5647,17993.0,64,235.19,705,0
5648,17994.0,318,2262.87,37,2
5649,17995.0,29,495.48,282,1
5650,17996.0,67,482.33,380,0
5651,17997.0,180,1511.3,64,1
5652,17998.0,59,601.74,381,0
5653,17999.0,176,730.9,302,1
5654,18000.0,6,124.25,564,0
5655,18001.0,140,953.84,13,1
5656,18002.0,54,249.92,376,0
5657,18003.0,25,358.61,377,0
5658,18004.0,40,169.47,363,0
5659,18005.0,60,249.72,48,1
5660,18006.0,65,997.86,24,1
5661,18007.0,51,220.32,364,0
5663,18009.0,188,2077.08,236,2
5664,18010.0,14,174.8,257,1
5665,18011.0,93,527.03,568,0
5666,18012.0,13,115.3,724,0
5667,18013.0,31,187.29,156,1
5668,18014.0,32,166.42,29,1
5669,18015.0,46,120.03,212,1
5670,18016.0,170,1960.46,75,2
5671,18017.0,4,688.0,82,1
5672,18018.0,48,156.69,108,1
5673,18019.0,5,38.45,52,1
5674,18020.0,14,129.28,544,0
5675,18021.0,33,227.06,510,0
5676,18022.0,496,1651.79,243,2
5678,18024.0,22,236.77999999999997,64,1
5679,18025.0,112,1177.72,364,0
5680,18026.0,17,2074.07,501,0
5681,18027.0,21,115.31,304,0
5682,18028.0,4,192.05,584,0
5683,18029.0,18,433.77,525,0
5684,18030.0,10,220.7,43,1
5685,18031.0,65,462.09999999999997,379,0
5686,18032.0,5,73.5,100,1
5687,18033.0,34,97.97,213,1
5688,18034.0,225,793.7,22,1
5689,18035.0,61,1276.74,43,1
5690,18036.0,332,1563.6399999999999,106,2
5691,18037.0,33,167.42,125,1
5692,18038.0,32,149.41,703,0
5693,18039.0,168,579.17,375,0
5694,18040.0,19,357.20000000000005,20,1
5696,18042.0,16,281.15,54,1
5697,18043.0,187,875.97,25,1
5698,18044.0,201,3502.66,88,2
5699,18045.0,47,189.4,46,1
5700,18046.0,26,189.63,650,0
5701,18047.0,88,342.69,382,0
5702,18048.0,61,401.73,204,1
5703,18049.0,95,556.52,438,0
5704,18050.0,23,412.06,360,0
5705,18051.0,58,2275.98,526,0
5707,18053.0,35,527.77,71,1
5708,18054.0,11,176.5,364,0
5710,18056.0,31,539.75,289,0
5711,18057.0,140,1203.56,394,0
5712,18058.0,16,774.06,10,1
5713,18059.0,21,296.71,10,1
5714,18060.0,75,1185.46,409,0
5716,18062.0,57,1523.3700000000001,174,1
5717,18063.0,3,186.60000000000002,391,0
5718,18064.0,69,4441.18,134,2
5720,18066.0,53,1440.4,76,1
5721,18067.0,37,396.33,41,1
5722,18068.0,1,101.69999999999999,290,0
5723,18069.0,1000,4525.71,1,2
5724,18070.0,10,307.75,495,0
5725,18071.0,86,1428.63,258,1
5726,18072.0,36,-5.329070518200751e-15,155,1
5727,18073.0,76,3864.44,115,2
5728,18074.0,56,1509.04,506,0
5730,18076.0,8,151.49,381,0
5731,18077.0,377,4338.56,32,2
5732,18078.0,77,844.6,188,1
5733,18079.0,140,4242.75,46,2
5734,18080.0,2,1231.5,19,1
5735,18081.0,17,343.45,113,1
5736,18082.0,73,703.37,26,1
5737,18083.0,42,470.72999999999996,517,0
5738,18084.0,11,193.72999999999996,17,1
5739,18085.0,71,1645.75,331,1
5740,18086.0,7,101.34,68,1
5742,18088.0,39,167.67000000000002,91,1
5743,18089.0,10,428.45,447,0
5744,18090.0,60,349.4,422,0
5745,18091.0,25,360.85,594,0
5747,18093.0,63,4429.61,32,2
5749,18095.0,48,2303.09,39,1
5750,18096.0,438,1805.28,12,2
5751,18097.0,161,4652.17,101,2
5752,18098.0,88,550.84,486,0
5753,18099.0,19,168.31,246,1
5754,18100.0,30,451.56,522,0
5755,18101.0,112,629.16,12,1
5757,18103.0,10,105.8,491,0
5758,18104.0,38,754.64,302,0
5759,18105.0,18,113.48000000000002,302,0
5760,18106.0,196,1461.46,330,1
5761,18107.0,39,167.13,443,0
5762,18108.0,49,842.46,220,1
5764,18110.0,87,405.18,20,1
5765,18111.0,30,398.9,584,0
5766,18112.0,63,775.96,13,1
5767,18113.0,2,152.64000000000001,546,0
5768,18114.0,28,220.1,291,0
5769,18115.0,3,9.700000000000001,404,0
5770,18116.0,574,2154.3,235,2
5771,18117.0,74,320.72,26,1
5773,18119.0,60,362.24,516,0
5774,18120.0,17,111.15,96,1
5775,18121.0,32,673.1,125,1
5776,18122.0,364,1826.21,3,2
5777,18123.0,59,684.59,25,1
5778,18124.0,24,111.53,472,0
5779,18125.0,197,1141.34,60,1
5780,18126.0,56,206.82999999999998,61,1
5781,18127.0,69,561.53,20,1
5782,18128.0,45,420.04,538,0
5783,18129.0,14,112.55000000000001,67,1
5784,18130.0,71,1045.74,16,1
5785,18131.0,4,222.95999999999998,632,0
5786,18132.0,66,226.9,505,0
5787,18133.0,2,715.4999999999999,5,1
5788,18134.0,28,445.0,599,0
5789,18135.0,40,1229.22,59,1
5790,18136.0,94,1531.71,5,1
5791,18137.0,29,145.99,552,0
5792,18138.0,8,152.65,296,0
5794,18140.0,54,536.41,474,0
5795,18141.0,44,838.57,361,0
5796,18142.0,18,1014.9,4,1
5797,18143.0,61,1000.16,117,1
5800,18146.0,10,160.35000000000002,141,1
5801,18147.0,7,179.33999999999997,46,1
5802,18148.0,11,114.10000000000001,647,0
5803,18149.0,96,1624.71,37,1
5804,18150.0,37,566.58,141,1
5805,18151.0,107,1853.94,135,1
5806,18152.0,10,426.69,647,0
5807,18153.0,17,246.22,660,0
5808,18154.0,47,932.6,44,1
5809,18155.0,28,347.82,76,1
5810,18156.0,195,941.1700000000001,13,1
5811,18157.0,26,215.35,572,0
5812,18158.0,35,451.75,1,1
5813,18159.0,23,530.15,38,1
5814,18160.0,65,1003.88,58,1
5815,18161.0,94,1797.2,11,1
5816,18162.0,47,379.16,881,0
5817,18163.0,38,639.34,561,0
5818,18164.0,25,394.7,120,1
5819,18165.0,10,302.46000000000004,178,1
5820,18166.0,10,175.5,624,0
5821,18167.0,43,1355.51,24,1
5822,18168.0,430,3670.12,69,2
5823,18169.0,9,202.65,61,1
5824,18170.0,126,2878.0,113,2
5825,18171.0,94,2414.51,0,1
5827,18173.0,45,2696.36,68,1
5828,18174.0,2,162.5,301,0
5829,18175.0,7,176.1,676,0
5830,18176.0,33,448.65,354,0
5831,18177.0,101,2189.62,121,1
5833,18179.0,109,2547.55,10,2
5834,18180.0,119,1843.75,1,1
5835,18181.0,184,1184.21,25,1
5836,18182.0,10,291.13,669,0
5837,18183.0,44,600.52,68,1
5838,18184.0,1,49.8,16,1
5839,18185.0,17,304.25,250,1
5840,18186.0,11,329.58,723,0
5841,18187.0,54,682.19,624,0
5842,18188.0,135,3263.19,16,2
5843,18189.0,88,1396.58,78,1
5844,18190.0,43,735.6700000000001,193,1
5845,18191.0,15,529.4,262,1
5846,18192.0,45,957.97,72,1
5847,18193.0,73,1155.7,3,1
5848,18194.0,30,4084.2000000000003,83,2
5849,18195.0,5,101.16,388,0
5850,18196.0,281,1464.31,215,2
5851,18197.0,11,221.4,514,0
5853,18199.0,21,342.2,676,0
5854,18200.0,32,163.8,106,1
5855,18201.0,27,447.53000000000003,723,0
5856,18202.0,68,1396.99,200,1
5857,18203.0,60,504.42,217,1
5858,18204.0,202,1979.3,72,2
5859,18205.0,32,517.36,75,1
5860,18206.0,19,314.65999999999997,613,0
5861,18207.0,34,505.12,500,0
5862,18208.0,17,360.08,566,0
5863,18209.0,8,139.10000000000002,29,1
5864,18210.0,144,2768.83,10,2
5865,18211.0,42,600.07,26,1
5866,18212.0,55,546.72,327,0
5867,18213.0,15,232.48000000000002,237,1
5868,18214.0,62,1480.99,490,0
5869,18215.0,91,2238.9900000000002,31,1
5870,18216.0,26,481.75,121,1
5871,18217.0,44,902.8,60,1
5872,18218.0,42,1106.3,5,1
